idx,y_pred,clf_proba,diff,diff_abs,is_fp
78,0.002836325876864311,0.33364072328102606,-0.002836325876864311,0.002836325876864311,False
79,0.002353191914303262,0.2778628638517239,-0.002353191914303262,0.002353191914303262,False
80,0.0029023583634490554,0.34703962072050176,-0.0029023583634490554,0.0029023583634490554,False
81,0.00215573888363708,0.254983045409631,-0.00215573888363708,0.00215573888363708,False
82,0.0035784619146474583,0.42082729710508765,-0.0035784619146474583,0.0035784619146474583,False
83,0.0025564364982248555,0.3026203885966471,-0.0025564364982248555,0.0025564364982248555,False
84,0.0024336870366400737,0.2791472780374433,-0.0024336870366400737,0.0024336870366400737,False
85,0.0027851109478409792,0.32004851222036934,-0.0027851109478409792,0.0027851109478409792,False
86,0.003011449290648445,0.34246327518129016,-0.003011449290648445,0.003011449290648445,False
87,0.0032636549123345043,0.3824928695400409,-0.0032636549123345043,0.0032636549123345043,False
88,0.0037338172477264847,0.4410541847985484,-0.0037338172477264847,0.0037338172477264847,False
89,0.003921383635676736,0.4583504295155471,-0.003921383635676736,0.003921383635676736,False
90,0.0026464029521002003,0.30841363048596687,-0.0026464029521002003,0.0026464029521002003,False
91,0.003728889629675594,0.43660762883496573,-0.003728889629675594,0.003728889629675594,False
92,0.003357101927945576,0.39821778641120764,-0.003357101927945576,0.003357101927945576,False
93,0.0029852562652572727,0.3583438074564848,-0.0029852562652572727,0.0029852562652572727,False
94,0.0028245909666440422,0.33085826339878055,-0.0028245909666440422,0.0028245909666440422,False
95,0.00257780936673542,0.3096186596060992,-0.00257780936673542,0.00257780936673542,False
96,0.004224870648138007,0.49565321526026535,-0.004224870648138007,0.004224870648138007,False
97,0.004080145201576895,0.49124343212592797,-0.004080145201576895,0.004080145201576895,False
98,0.0037931241291268396,0.4435851806169139,-0.0037931241291268396,0.0037931241291268396,False
99,0.002494908730781198,0.2959159720683202,-0.002494908730781198,0.002494908730781198,False
100,0.0038235168048907997,0.453593953995304,-0.0038235168048907997,0.0038235168048907997,False
101,0.0021581494447148173,0.2561922806230876,-0.0021581494447148173,0.0021581494447148173,False
102,0.0030059843955157458,0.3635424238056857,-0.0030059843955157458,0.0030059843955157458,False
103,0.002460040622764695,0.2948655774348352,-0.002460040622764695,0.002460040622764695,False
104,0.0025179857363095337,0.30159792318980294,-0.0025179857363095337,0.0025179857363095337,False
105,0.0031624721041870456,0.37422339879740957,-0.0031624721041870456,0.0031624721041870456,False
106,0.0024337004098506938,0.28085872355479324,-0.0024337004098506938,0.0024337004098506938,False
107,0.003984434449617517,0.46251751475197517,-0.003984434449617517,0.003984434449617517,False
108,0.0032442088970783805,0.3915849014805326,-0.0032442088970783805,0.0032442088970783805,False
109,0.0027558349514885897,0.32385823524569224,-0.0027558349514885897,0.0027558349514885897,False
110,0.002604987680047243,0.310811936052689,-0.002604987680047243,0.002604987680047243,False
111,0.0030169470144217445,0.3514860802283709,-0.0030169470144217445,0.0030169470144217445,False
112,0.0029368021841218043,0.3490143117287967,-0.0029368021841218043,0.0029368021841218043,False
113,0.0033015429631849695,0.37758720915728616,-0.0033015429631849695,0.0033015429631849695,False
114,0.0030679179703193772,0.36265549601511465,-0.0030679179703193772,0.0030679179703193772,False
115,0.002893080777914419,0.33601173493481223,-0.002893080777914419,0.002893080777914419,False
116,0.002637347973981266,0.303309096534322,-0.002637347973981266,0.002637347973981266,False
117,0.003875397110894557,0.46527790072124425,-0.003875397110894557,0.003875397110894557,False
118,0.0029898059844753835,0.345261530587546,-0.0029898059844753835,0.0029898059844753835,False
119,0.0024845195056448968,0.29282789667238146,-0.0024845195056448968,0.0024845195056448968,False
120,0.003975543037079797,0.46725468035794354,-0.003975543037079797,0.003975543037079797,False
121,0.003971005259284649,0.45881848631727506,-0.003971005259284649,0.003971005259284649,False
122,0.003102870415528524,0.35888518983579565,-0.003102870415528524,0.003102870415528524,False
123,0.002796420792401709,0.3341557158264678,-0.002796420792401709,0.002796420792401709,False
124,0.0026721039670468782,0.3198203532599646,-0.0026721039670468782,0.0026721039670468782,False
125,0.003234723322441939,0.37208533253443427,-0.003234723322441939,0.003234723322441939,False
126,0.003226397546821643,0.3876840162187237,-0.003226397546821643,0.003226397546821643,False
127,0.0020926812772867273,0.24203622278176976,-0.0020926812772867273,0.0020926812772867273,False
128,0.0009719704245135519,0.11525644064535996,-0.0009719704245135519,0.0009719704245135519,False
129,0.003191672182099449,0.3865712420526635,-0.003191672182099449,0.003191672182099449,False
130,0.002892430791146002,0.32774641462461535,-0.002892430791146002,0.002892430791146002,False
131,0.0032728292381342446,0.3818927557854207,-0.0032728292381342446,0.0032728292381342446,False
132,0.0038870166361615176,0.45200213881287604,-0.0038870166361615176,0.0038870166361615176,False
133,0.003074551006557804,0.36686635609854545,-0.003074551006557804,0.003074551006557804,False
134,0.002950502637169773,0.349346691187443,-0.002950502637169773,0.002950502637169773,False
135,0.003626522012458716,0.4345473220408324,-0.003626522012458716,0.003626522012458716,False
136,0.00233708272548599,0.2774996947060101,-0.00233708272548599,0.00233708272548599,False
137,0.003781242980831767,0.44157421489667925,-0.003781242980831767,0.003781242980831767,False
138,0.0040506589877859055,0.48043499028267866,-0.0040506589877859055,0.0040506589877859055,False
139,0.0040898436275374015,0.4813203392362334,-0.0040898436275374015,0.0040898436275374015,False
140,0.00304452066927223,0.36280354935967607,-0.00304452066927223,0.00304452066927223,False
141,0.003493136169696625,0.40536386693452314,-0.003493136169696625,0.003493136169696625,False
142,0.00376508763339587,0.42875166332808623,-0.00376508763339587,0.00376508763339587,False
143,0.0021226699937226135,0.2513178797094251,-0.0021226699937226135,0.0021226699937226135,False
144,0.003263261616269686,0.3916007271050227,-0.003263261616269686,0.003263261616269686,False
145,0.002667364147277643,0.30974684904261085,-0.002667364147277643,0.002667364147277643,False
146,0.0033067442433758715,0.3926982316737037,-0.0033067442433758715,0.0033067442433758715,False
147,0.003011018845736951,0.3518554360815256,-0.003011018845736951,0.003011018845736951,False
148,0.0042721565474287924,0.5137801405425837,-0.0042721565474287924,0.0042721565474287924,True
149,0.004386063608909816,0.51417432219743,-0.004386063608909816,0.004386063608909816,True
150,0.0032348154091351947,0.37153358114167256,-0.0032348154091351947,0.0032348154091351947,False
151,0.0034199680992914798,0.4044018793691263,-0.0034199680992914798,0.0034199680992914798,False
152,0.003139412488383885,0.3654996176724255,-0.003139412488383885,0.003139412488383885,False
153,0.003821312243326297,0.4424352119886792,-0.003821312243326297,0.003821312243326297,False
154,0.005086645553110873,0.607276902642232,-0.005086645553110873,0.005086645553110873,True
155,0.0034334577071758747,0.40634509132857755,-0.0034334577071758747,0.0034334577071758747,False
156,0.003511854365190697,0.4069621595875459,-0.003511854365190697,0.003511854365190697,False
157,0.0041516889575220345,0.49831449621313295,-0.0041516889575220345,0.0041516889575220345,False
158,0.0027891944400831397,0.3248095622775523,-0.0027891944400831397,0.0027891944400831397,False
159,0.002799666142032021,0.32920269434385785,-0.002799666142032021,0.002799666142032021,False
160,0.0025762214111798997,0.2963262686401399,-0.0025762214111798997,0.0025762214111798997,False
161,0.00353423895177218,0.42238835029087196,-0.00353423895177218,0.00353423895177218,False
162,0.0031466658400067936,0.3581388527563878,-0.0031466658400067936,0.0031466658400067936,False
163,0.003871153800779424,0.4520525299320283,-0.003871153800779424,0.003871153800779424,False
164,0.00258816372115344,0.30110865097523803,-0.00258816372115344,0.00258816372115344,False
165,0.0032583718916386513,0.38612024875359074,-0.0032583718916386513,0.0032583718916386513,False
166,0.003051800518352945,0.36269702313817426,-0.003051800518352945,0.003051800518352945,False
167,0.0003003491960371707,0.03447172436177852,-0.0003003491960371707,0.0003003491960371707,False
168,0.0008003318224476533,0.0945850581748834,-0.0008003318224476533,0.0008003318224476533,False
169,0.0017609989976239246,0.20808508892341054,-0.0017609989976239246,0.0017609989976239246,False
170,0.003759559962647119,0.44956076925647226,-0.003759559962647119,0.003759559962647119,False
171,0.0030098997748569667,0.3606484179387185,-0.0030098997748569667,0.0030098997748569667,False
172,0.004907258277789987,0.5856559879966563,-0.004907258277789987,0.004907258277789987,True
173,0.003858358192884834,0.4603757386944596,-0.003858358192884834,0.003858358192884834,False
174,0.0021009457461504755,0.24786269833635366,-0.0021009457461504755,0.0021009457461504755,False
175,0.003066108899508565,0.3618322197816055,-0.003066108899508565,0.003066108899508565,False
176,0.0007991913156055743,0.09535270233268878,-0.0007991913156055743,0.0007991913156055743,False
177,0.002487675607260568,0.29213888181799974,-0.002487675607260568,0.002487675607260568,False
178,0.0037089598456443327,0.4348080521476574,-0.0037089598456443327,0.0037089598456443327,False
179,0.0015036447310786886,0.17839554713854255,-0.0015036447310786886,0.0015036447310786886,False
180,0.003124452324876115,0.37153166732333287,-0.003124452324876115,0.003124452324876115,False
181,0.0022700406173879724,0.26981885702119834,-0.0022700406173879724,0.0022700406173879724,False
182,0.0025094584148551394,0.2961252277018306,-0.0025094584148551394,0.0025094584148551394,False
183,0.0018614252478699436,0.22306401921658608,-0.0018614252478699436,0.0018614252478699436,False
184,0.0024813708697632554,0.2966115675204382,-0.0024813708697632554,0.0024813708697632554,False
185,0.001066568658744816,0.12465872511630556,-0.001066568658744816,0.001066568658744816,False
186,0.0020629294458979442,0.24414763683363971,-0.0020629294458979442,0.0020629294458979442,False
187,0.002212678893610441,0.26227336266695905,-0.002212678893610441,0.002212678893610441,False
188,0.0024680387369586743,0.295355000907226,-0.0024680387369586743,0.0024680387369586743,False
189,0.002031788135688847,0.23338220268832977,-0.002031788135688847,0.002031788135688847,False
190,0.001844221185027349,0.2162129215586379,-0.001844221185027349,0.001844221185027349,False
191,0.0022008164132936436,0.26337391811710853,-0.0022008164132936436,0.0022008164132936436,False
192,0.0025060210656487744,0.2977635333542446,-0.0025060210656487744,0.0025060210656487744,False
193,0.002371293082001233,0.2826400053778513,-0.002371293082001233,0.002371293082001233,False
194,0.0029766382643520097,0.3517644219553884,-0.0029766382643520097,0.0029766382643520097,False
195,0.0023954026400971468,0.28279660392202355,-0.0023954026400971468,0.0023954026400971468,False
196,0.002155412717259469,0.2543800127581128,-0.002155412717259469,0.002155412717259469,False
197,0.00105696380223032,0.12406806747805976,-0.00105696380223032,0.00105696380223032,False
198,0.0029881558572467473,0.3470527093081145,-0.0029881558572467473,0.0029881558572467473,False
199,0.0025811450984409446,0.3071726387136958,-0.0025811450984409446,0.0025811450984409446,False
200,0.002162880748621707,0.25123089015862476,-0.002162880748621707,0.002162880748621707,False
201,0.0030899579665139535,0.3525285428289838,-0.0030899579665139535,0.0030899579665139535,False
202,0.004574733110691239,0.5435629995707334,-0.004574733110691239,0.004574733110691239,True
203,0.003706377888542439,0.4435561120402859,-0.003706377888542439,0.003706377888542439,False
204,0.0029179174895842147,0.34215984926496146,-0.0029179174895842147,0.0029179174895842147,False
205,0.0036647972300926954,0.42401074047016174,-0.0036647972300926954,0.0036647972300926954,False
206,0.0023590019008583466,0.2794268364728215,-0.0023590019008583466,0.0023590019008583466,False
207,0.0036726878176192163,0.42755075045420404,-0.0036726878176192163,0.0036726878176192163,False
208,0.002998717232935777,0.3543640282663537,-0.002998717232935777,0.002998717232935777,False
209,0.0033915364476686583,0.40865624049198757,-0.0033915364476686583,0.0033915364476686583,False
210,0.003102001978430084,0.3654653250133444,-0.003102001978430084,0.003102001978430084,False
211,0.0025847585064488563,0.30771149578180285,-0.0025847585064488563,0.0025847585064488563,False
212,0.003442825475761208,0.4097337573478287,-0.003442825475761208,0.003442825475761208,False
213,0.0035671590694971783,0.41611694492392215,-0.0035671590694971783,0.0035671590694971783,False
214,0.003016968426058886,0.3467559358564814,-0.003016968426058886,0.003016968426058886,False
215,0.0025201389554702957,0.2948954785330348,-0.0025201389554702957,0.0025201389554702957,False
216,0.0036457519139230544,0.4216457655591912,-0.0036457519139230544,0.0036457519139230544,False
217,0.0030996162960958834,0.367277134507198,-0.0030996162960958834,0.0030996162960958834,False
218,0.002631750069270163,0.302500586842796,-0.002631750069270163,0.002631750069270163,False
219,0.0031067957649035553,0.3680353808052415,-0.0031067957649035553,0.0031067957649035553,False
220,0.0034162948717182014,0.4039564143017944,-0.0034162948717182014,0.0034162948717182014,False
221,0.0037621100939824945,0.420871600181633,-0.0037621100939824945,0.0037621100939824945,False
222,0.004058867726615102,0.47702365110966427,-0.004058867726615102,0.004058867726615102,False
223,0.0035598274223024584,0.4174334190254652,-0.0035598274223024584,0.0035598274223024584,False
224,0.0027332722008031178,0.3220643238320764,-0.0027332722008031178,0.0027332722008031178,False
225,0.003772195151893616,0.4466699360525198,-0.003772195151893616,0.003772195151893616,False
226,0.0035794824368812427,0.41191814801429877,-0.0035794824368812427,0.0035794824368812427,False
227,0.003473724973990863,0.4126258892102682,-0.003473724973990863,0.003473724973990863,False
228,0.003530959329952899,0.41033647022405784,-0.003530959329952899,0.003530959329952899,False
229,0.0008531138044388263,0.09977684988410104,-0.0008531138044388263,0.0008531138044388263,False
230,0.0013732878226849438,0.1586938158318869,-0.0013732878226849438,0.0013732878226849438,False
231,0.00029076526333892007,0.035054285837510295,-0.00029076526333892007,0.00029076526333892007,False
232,0.002508716841241006,0.2911847599422869,-0.002508716841241006,0.002508716841241006,False
233,0.0030269148415722285,0.3587043758850686,-0.0030269148415722285,0.0030269148415722285,False
234,0.002666816091387641,0.3185069234546432,-0.002666816091387641,0.002666816091387641,False
235,0.002036240318701952,0.24209381509461458,-0.002036240318701952,0.002036240318701952,False
236,0.0014676913318462635,0.17388134307845035,-0.0014676913318462635,0.0014676913318462635,False
237,0.0013617942732166415,0.16120368902456944,-0.0013617942732166415,0.0013617942732166415,False
238,0.0014944965979323019,0.17749765478537866,-0.0014944965979323019,0.0014944965979323019,False
239,0.001560196044978193,0.18262559744569273,-0.001560196044978193,0.001560196044978193,False
240,0.001550235960319672,0.18408268922807913,-0.001550235960319672,0.001550235960319672,False
241,0.002103854763320312,0.24620855194919863,-0.002103854763320312,0.002103854763320312,False
242,0.0010760779963539728,0.12883548066264428,-0.0010760779963539728,0.0010760779963539728,False
243,0.0017806344132112015,0.20947037709208807,-0.0017806344132112015,0.0017806344132112015,False
244,0.0016437087649163163,0.19679931436701437,-0.0016437087649163163,0.0016437087649163163,False
245,0.003061151978619805,0.3517506714169825,-0.003061151978619805,0.003061151978619805,False
246,0.0026200417558753164,0.3076522814991764,-0.0026200417558753164,0.0026200417558753164,False
247,0.0015576245406415095,0.1789334336627963,-0.0015576245406415095,0.0015576245406415095,False
248,0.0025006843435030224,0.2957914660222113,-0.0025006843435030224,0.0025006843435030224,False
249,0.0027416116535390568,0.3141764743846345,-0.0027416116535390568,0.0027416116535390568,False
250,0.003908362247781435,0.4636185430556945,-0.003908362247781435,0.003908362247781435,False
251,0.003766788077949691,0.4327833416425135,-0.003766788077949691,0.003766788077949691,False
252,0.0034699801295406873,0.39838438799590337,-0.0034699801295406873,0.0034699801295406873,False
253,0.0036779009041194026,0.43367976879991404,-0.0036779009041194026,0.0036779009041194026,False
254,0.00460183955399878,0.5514794214454832,-0.00460183955399878,0.00460183955399878,True
255,0.0037773922825314046,0.4519214682348368,-0.0037773922825314046,0.0037773922825314046,False
256,0.00411880214400066,0.4848445681979257,-0.00411880214400066,0.00411880214400066,False
257,0.003838879493727525,0.44103344258504784,-0.003838879493727525,0.003838879493727525,False
258,0.004248094021249758,0.5018732884833574,-0.004248094021249758,0.004248094021249758,True
259,0.004548757636091377,0.5493747934082788,-0.004548757636091377,0.004548757636091377,True
260,0.004286077718900192,0.5053020790405776,-0.004286077718900192,0.004286077718900192,True
261,0.00383304657597243,0.4538053369179514,-0.00383304657597243,0.00383304657597243,False
262,0.0017294561436697752,0.203122594481778,-0.0017294561436697752,0.0017294561436697752,False
263,0.003701439769937568,0.4358449148755759,-0.003701439769937568,0.003701439769937568,False
264,0.0029507182834133837,0.35420164602747445,-0.0029507182834133837,0.0029507182834133837,False
265,0.0023905289098992777,0.28886631693277975,-0.0023905289098992777,0.0023905289098992777,False
266,0.002967902005548597,0.35502044309422376,-0.002967902005548597,0.002967902005548597,False
267,0.003042517838309399,0.35867371142245524,-0.003042517838309399,0.003042517838309399,False
268,0.004019341640705165,0.4742703163266285,-0.004019341640705165,0.004019341640705165,False
269,0.0035510353306136395,0.4222121989256562,-0.0035510353306136395,0.0035510353306136395,False
270,0.0015188281745028994,0.18015881176871032,-0.0015188281745028994,0.0015188281745028994,False
271,0.000868789863282729,0.10005145226972592,-0.000868789863282729,0.000868789863282729,False
272,0.0006264427509399378,0.07442192993727297,-0.0006264427509399378,0.0006264427509399378,False
273,0.0007966338806264299,0.09431702245245036,-0.0007966338806264299,0.0007966338806264299,False
274,0.0012508616119527008,0.14719539446928795,-0.0012508616119527008,0.0012508616119527008,False
275,0.0011501298560543992,0.13708111761816832,-0.0011501298560543992,0.0011501298560543992,False
276,0.0009658354188075387,0.11105095140286621,-0.0009658354188075387,0.0009658354188075387,False
277,0.0011124181773691489,0.1290819678851003,-0.0011124181773691489,0.0011124181773691489,False
278,0.0012597475604397015,0.14654185171711143,-0.0012597475604397015,0.0012597475604397015,False
279,0.0021567146954529345,0.25070734918770554,-0.0021567146954529345,0.0021567146954529345,False
280,0.0009609122790098987,0.11282904840914784,-0.0009609122790098987,0.0009609122790098987,False
281,0.0008902517527970186,0.10706285098159962,-0.0008902517527970186,0.0008902517527970186,False
282,0.0031112112818384155,0.37152006698103573,-0.0031112112818384155,0.0031112112818384155,False
283,0.0022000820241163486,0.2579375316039992,-0.0022000820241163486,0.0022000820241163486,False
284,0.0023988421405686904,0.28413932497435235,-0.0023988421405686904,0.0023988421405686904,False
285,0.00233135515209325,0.278099479317595,-0.00233135515209325,0.00233135515209325,False
286,0.0022878324549738516,0.2715755100429704,-0.0022878324549738516,0.0022878324549738516,False
287,0.0019047483936680044,0.2270402692198822,-0.0019047483936680044,0.0019047483936680044,False
288,0.002148222969103151,0.24954132308223198,-0.002148222969103151,0.002148222969103151,False
289,0.0019310535279114301,0.22868641987969046,-0.0019310535279114301,0.0019310535279114301,False
290,0.001063987766899013,0.1270416315338265,-0.001063987766899013,0.001063987766899013,False
291,0.002560780246895579,0.3062599419347549,-0.002560780246895579,0.002560780246895579,False
292,0.002507039882356629,0.29294160436546063,-0.002507039882356629,0.002507039882356629,False
293,0.002769003261483424,0.3183109307949861,-0.002769003261483424,0.002769003261483424,False
294,0.003757964814603188,0.44907821829778305,-0.003757964814603188,0.003757964814603188,False
295,0.004976991474195113,0.5802974852711835,-0.004976991474195113,0.004976991474195113,True
296,0.003874824275432072,0.45940523252421406,-0.003874824275432072,0.003874824275432072,False
297,0.0023675979260586733,0.27585165763036334,-0.0023675979260586733,0.0023675979260586733,False
298,0.0029187836026210797,0.33429825704141264,-0.0029187836026210797,0.0029187836026210797,False
299,0.0037202103986416967,0.4442527580242635,-0.0037202103986416967,0.0037202103986416967,False
300,0.002065675209807797,0.24725704633727635,-0.002065675209807797,0.002065675209807797,False
301,0.0020177892208899724,0.24415748325349002,-0.0020177892208899724,0.0020177892208899724,False
302,0.00287940640918013,0.34204893653205526,-0.00287940640918013,0.00287940640918013,False
303,0.0034374117105594438,0.41247196283013154,-0.0034374117105594438,0.0034374117105594438,False
304,0.0039270130629968855,0.47175561087775286,-0.0039270130629968855,0.0039270130629968855,False
305,0.004490859243292298,0.5349649185840523,-0.004490859243292298,0.004490859243292298,True
306,0.0008442920988407831,0.09870213392675346,-0.0008442920988407831,0.0008442920988407831,False
307,0.000814782008574612,0.09607348177564765,-0.000814782008574612,0.000814782008574612,False
308,0.0011378820782550734,0.134016219900507,-0.0011378820782550734,0.0011378820782550734,False
309,0.0005447269985695022,0.06568546569374827,-0.0005447269985695022,0.0005447269985695022,False
310,0.0008287735707820624,0.09906411796746935,-0.0008287735707820624,0.0008287735707820624,False
311,0.000985176455098006,0.1163162986125984,-0.000985176455098006,0.000985176455098006,False
312,0.0011654196033463657,0.1363860821942387,-0.0011654196033463657,0.0011654196033463657,False
313,0.0008540196890242563,0.0997842328223632,-0.0008540196890242563,0.0008540196890242563,False
314,0.002239102604346314,0.2661403223055847,-0.002239102604346314,0.002239102604346314,False
315,0.0017103295340038754,0.2028770116241057,-0.0017103295340038754,0.0017103295340038754,False
316,0.003054495496452162,0.36185274623834096,-0.003054495496452162,0.003054495496452162,False
317,0.0027213814347496904,0.32039172176919334,-0.0027213814347496904,0.0027213814347496904,False
318,0.0026672505512259836,0.3134251813580101,-0.0026672505512259836,0.0026672505512259836,False
319,0.0033884890338742833,0.40388794752745966,-0.0033884890338742833,0.0033884890338742833,False
320,0.0013077838140357952,0.15407014899184276,-0.0013077838140357952,0.0013077838140357952,False
321,0.0023379145886458846,0.27728298670456586,-0.0023379145886458846,0.0023379145886458846,False
322,0.0025402847993851872,0.2988072946468512,-0.0025402847993851872,0.0025402847993851872,False
323,0.0019832777292718433,0.23631115405573305,-0.0019832777292718433,0.0019832777292718433,False
324,0.003277303628815679,0.3912662136283561,-0.003277303628815679,0.003277303628815679,False
325,0.0024523321601131647,0.29589397019373886,-0.0024523321601131647,0.0024523321601131647,False
326,0.0025901127262902817,0.3097653087635332,-0.0025901127262902817,0.0025901127262902817,False
