idx,y_true,y_pred,diff,diff_abs
36,0.0,0.0015736140103697564,-0.0015736140103697564,0.0015736140103697564
37,0.0,0.003541263457448724,-0.003541263457448724,0.003541263457448724
38,0.00240752581914,0.0023723760374480245,3.5149781691975416e-05,3.5149781691975416e-05
39,0.0,0.0034081179374737675,-0.0034081179374737675,0.0034081179374737675
40,0.0,0.003026667145025826,-0.003026667145025826,0.003026667145025826
41,0.0,0.00405198113755003,-0.00405198113755003,0.00405198113755003
42,0.0,0.0032618268371665763,-0.0032618268371665763,0.0032618268371665763
43,0.0,0.0030052991454493517,-0.0030052991454493517,0.0030052991454493517
44,0.0096413121496052,0.0030302113200505504,0.006611100829554651,0.006611100829554651
45,0.0024141213958187,0.004231475430840346,-0.0018173540350216464,0.0018173540350216464
46,0.0,0.0035901977486815116,-0.0035901977486815116,0.0035901977486815116
47,0.0,0.0042275814164248315,-0.0042275814164248315,0.0042275814164248315
48,0.0,0.0032310154571687597,-0.0032310154571687597,0.0032310154571687597
49,0.0,0.004071864876859296,-0.004071864876859296,0.004071864876859296
50,0.0024551575598599,0.0032773264726665514,-0.0008221689128066513,0.0008221689128066513
51,0.0048692551117381,0.004147255322936289,0.0007219997888018113,0.0007219997888018113
52,0.0,0.0037133060179271433,-0.0037133060179271433,0.0037133060179271433
53,0.0,0.0030404634102488403,-0.0030404634102488403,0.0030404634102488403
54,0.0071833265884257,0.0040561864878762045,0.0031271401005494954,0.0031271401005494954
55,0.0,0.00333778278818305,-0.00333778278818305,0.00333778278818305
56,0.0,0.0031172024071773486,-0.0031172024071773486,0.0031172024071773486
57,0.0,0.0035153708278719054,-0.0035153708278719054,0.0035153708278719054
58,0.002429023161249,0.003866266575692284,-0.0014372434144432839,0.0014372434144432839
59,0.0047811447811447,0.0030437120400331466,0.0017374327411115538,0.0017374327411115538
60,0.0023947190902958,0.0031758254553206876,-0.0007811063650248876,0.0007811063650248876
61,0.0,0.003554583074620224,-0.003554583074620224,0.003554583074620224
62,0.0,0.004251160251794589,-0.004251160251794589,0.004251160251794589
63,0.0024466006035276,0.003665277796216442,-0.001218677192688842,0.001218677192688842
64,0.0,0.0030636763210249744,-0.0030636763210249744,0.0030636763210249744
65,0.0,0.004097784008143704,-0.004097784008143704,0.004097784008143704
66,0.0,0.003327816711224194,-0.003327816711224194,0.003327816711224194
67,0.0,0.0038561234467215863,-0.0038561234467215863,0.0038561234467215863
68,0.0,0.003233616626180948,-0.003233616626180948,0.003233616626180948
69,0.0,0.004026744469620642,-0.004026744469620642,0.004026744469620642
70,0.0,0.0032742038214585716,-0.0032742038214585716,0.0032742038214585716
71,0.0120079634300735,0.002627783890393341,0.009380179539680159,0.009380179539680159
72,0.0,0.00438483401102306,-0.00438483401102306,0.00438483401102306
73,0.0145181549966406,0.003196895422236265,0.011321259574404335,0.011321259574404335
74,0.0,0.002526763238458535,-0.002526763238458535,0.002526763238458535
75,0.0023878847281078,0.0032539149755261383,-0.0008660302474183383,0.0008660302474183383
76,0.0071621056878935,0.0015451175710274661,0.005616988116866034,0.005616988116866034
77,0.0048756321399316,0.002394214562600678,0.002481417577330922,0.002481417577330922
78,0.0,0.0029057121653936523,-0.0029057121653936523,0.0029057121653936523
79,0.0,0.0033568122871464774,-0.0033568122871464774,0.0033568122871464774
80,0.0,0.003634750819838473,-0.003634750819838473,0.003634750819838473
81,0.0,0.0028862431605906113,-0.0028862431605906113,0.0028862431605906113
82,0.0024002704530087,0.0037206144418089485,-0.0013203439888002486,0.0013203439888002486
83,0.0024124339857098,0.0036184422785437067,-0.0012060082928339066,0.0012060082928339066
84,0.0,0.0033966059071119286,-0.0033966059071119286,0.0033966059071119286
85,0.0024209654634906,0.0024273368687524983,-6.3714052618984995e-06,6.3714052618984995e-06
86,0.0023857183316292,0.0031513784081177894,-0.0007656600764885894,0.0007656600764885894
87,0.0023883666839667,0.004020765995487709,-0.0016323993115210087,0.0016323993115210087
88,0.0,0.0033313030733372554,-0.0033313030733372554,0.0033313030733372554
89,0.0048074365336157,0.0032922395114154254,0.0015151970222002748,0.0015151970222002748
90,0.0,0.003088606415825525,-0.003088606415825525,0.003088606415825525
91,0.0023848940713548,0.0028066876449044462,-0.0004217935735496463,0.0004217935735496463
92,0.0,0.003663815852896598,-0.003663815852896598,0.003663815852896598
93,0.0024284534611569,0.0010867816504847032,0.001341671810672197,0.001341671810672197
94,0.0,0.00212130874677346,-0.00212130874677346,0.00212130874677346
95,0.0,0.0019433991017521748,-0.0019433991017521748,0.0019433991017521748
96,0.0,0.001974765130570352,-0.001974765130570352,0.001974765130570352
97,0.0024048348309115,0.0024276357363711898,-2.280090545968977e-05,2.280090545968977e-05
98,0.0,0.002300254457709878,-0.002300254457709878,0.002300254457709878
99,0.0,0.0018184196906396344,-0.0018184196906396344,0.0018184196906396344
100,0.0023905723905723,0.0030450056557141205,-0.0006544332651418207,0.0006544332651418207
101,0.0,0.0025614508060519186,-0.0025614508060519186,0.0025614508060519186
102,0.0,0.0032878892840537046,-0.0032878892840537046,0.0032878892840537046
103,0.0,0.0025513473964701517,-0.0025513473964701517,0.0025513473964701517
104,0.0,0.0032733888201067884,-0.0032733888201067884,0.0032733888201067884
105,0.0,0.001956965250586096,-0.001956965250586096,0.001956965250586096
106,0.0044468304030778,0.0036432546485129415,0.0008035757545648585,0.0008035757545648585
107,0.002185201306724,0.004030487201556439,-0.0018452858948324394,0.0018452858948324394
108,0.0,0.0036096892155275135,-0.0036096892155275135,0.0036096892155275135
109,0.002232734493277,0.003345066939633397,-0.0011123324463563969,0.0011123324463563969
110,0.0,0.003637540672324729,-0.003637540672324729,0.003637540672324729
111,0.0,0.003899256261927071,-0.003899256261927071,0.003899256261927071
112,0.0043713251623854,0.0034910552280219345,0.0008802699343634654,0.0008802699343634654
113,0.0,0.0037210392327373105,-0.0037210392327373105,0.0037210392327373105
114,0.0,0.0023878717401132343,-0.0023878717401132343,0.0023878717401132343
115,0.0,0.002836325876864311,-0.002836325876864311,0.002836325876864311
116,0.0,0.002353191914303262,-0.002353191914303262,0.002353191914303262
117,0.0,0.0029023583634490554,-0.0029023583634490554,0.0029023583634490554
118,0.0,0.00215573888363708,-0.00215573888363708,0.00215573888363708
119,0.0023849627379564,0.0032420752544030144,-0.0008571125164466144,0.0008571125164466144
120,0.0,0.0035784619146474583,-0.0035784619146474583,0.0035784619146474583
121,0.0,0.0025564364982248555,-0.0025564364982248555,0.0025564364982248555
122,0.0,0.0024336870366400737,-0.0024336870366400737,0.0024336870366400737
123,0.0,0.0027851109478409792,-0.0027851109478409792,0.0027851109478409792
124,0.0,0.003011449290648445,-0.003011449290648445,0.003011449290648445
125,0.0023942345675443,0.0021173763751707307,0.0002768581923735694,0.0002768581923735694
126,0.0,0.0032636549123345043,-0.0032636549123345043,0.0032636549123345043
127,0.0,0.0037338172477264847,-0.0037338172477264847,0.0037338172477264847
128,0.0,0.003921383635676736,-0.003921383635676736,0.003921383635676736
129,0.0024191978193146,0.003406771327450605,-0.000987573508136005,0.000987573508136005
130,0.0,0.0026464029521002003,-0.0026464029521002003,0.0026464029521002003
131,0.0024246859373094,0.004046544522664385,-0.0016218585853549849,0.0016218585853549849
132,0.0,0.003728889629675594,-0.003728889629675594,0.003728889629675594
133,0.0,0.003357101927945576,-0.003357101927945576,0.003357101927945576
134,0.0024002356770644,0.004222161331276075,-0.0018219256542116747,0.0018219256542116747
135,0.0,0.0029852562652572727,-0.0029852562652572727,0.0029852562652572727
136,0.0,0.0028245909666440422,-0.0028245909666440422,0.0028245909666440422
137,0.0,0.00257780936673542,-0.00257780936673542,0.00257780936673542
138,0.0,0.004224870648138007,-0.004224870648138007,0.004224870648138007
139,0.0048111362800333,0.0035063034237497958,0.0013048328562835043,0.0013048328562835043
140,0.0024405814181889,0.0042007234737014565,-0.0017601420555125565,0.0017601420555125565
141,0.0,0.004080145201576895,-0.004080145201576895,0.004080145201576895
142,0.0,0.0037931241291268396,-0.0037931241291268396,0.0037931241291268396
143,0.0,0.002494908730781198,-0.002494908730781198,0.002494908730781198
144,0.0,0.0038235168048907997,-0.0038235168048907997,0.0038235168048907997
145,0.0,0.0021581494447148173,-0.0021581494447148173,0.0021581494447148173
146,0.0,0.0030059843955157458,-0.0030059843955157458,0.0030059843955157458
147,0.0,0.002460040622764695,-0.002460040622764695,0.002460040622764695
148,0.0,0.0025179857363095337,-0.0025179857363095337,0.0025179857363095337
149,0.0,0.0031624721041870456,-0.0031624721041870456,0.0031624721041870456
150,0.0048394556829523,0.002525328377542079,0.002314127305410221,0.002314127305410221
151,0.0072902762090563,0.003057769728032303,0.004232506481023997,0.004232506481023997
152,0.0,0.0024337004098506938,-0.0024337004098506938,0.0024337004098506938
153,0.0,0.003984434449617517,-0.003984434449617517,0.003984434449617517
154,0.0122792453576052,0.001289956907544952,0.010989288450060248,0.010989288450060248
155,0.004889013491513,0.0031824197414389715,0.0017065937500740282,0.0017065937500740282
156,0.0,0.0032442088970783805,-0.0032442088970783805,0.0032442088970783805
157,0.0,0.0027558349514885897,-0.0027558349514885897,0.0027558349514885897
158,0.0,0.002604987680047243,-0.002604987680047243,0.002604987680047243
159,0.0,0.0030169470144217445,-0.0030169470144217445,0.0030169470144217445
160,0.0,0.0029368021841218043,-0.0029368021841218043,0.0029368021841218043
161,0.0021986286219862,0.0018585598946915388,0.00034006872729466136,0.00034006872729466136
162,0.0022214176846302,0.0034758596979046793,-0.0012544420132744793,0.0012544420132744793
163,0.0,0.0033015429631849695,-0.0033015429631849695,0.0033015429631849695
164,0.0,0.0030679179703193772,-0.0030679179703193772,0.0030679179703193772
165,0.0021931566452205,0.0034050902366304786,-0.0012119335914099788,0.0012119335914099788
166,0.0,0.002893080777914419,-0.002893080777914419,0.002893080777914419
167,0.0023947190902958,0.0029402743781392305,-0.0005455552878434306,0.0005455552878434306
168,0.0,0.002637347973981266,-0.002637347973981266,0.002637347973981266
169,0.0,0.003875397110894557,-0.003875397110894557,0.003875397110894557
170,0.0024270303793883,0.0037159230969469386,-0.0012888927175586386,0.0012888927175586386
171,0.0,0.0029898059844753835,-0.0029898059844753835,0.0029898059844753835
172,0.0,0.0024845195056448968,-0.0024845195056448968,0.0024845195056448968
173,0.0,0.003975543037079797,-0.003975543037079797,0.003975543037079797
174,0.0024540301396377,0.003347176730228567,-0.000893146590590867,0.000893146590590867
175,0.0,0.003971005259284649,-0.003971005259284649,0.003971005259284649
176,0.0,0.003102870415528524,-0.003102870415528524,0.003102870415528524
177,0.0048750582407611,0.0031806956901542878,0.0016943625506068124,0.0016943625506068124
178,0.0,0.002796420792401709,-0.002796420792401709,0.002796420792401709
179,0.0044147169073886,0.0024162243881959773,0.0019984925191926226,0.0019984925191926226
180,0.0,0.0026721039670468782,-0.0026721039670468782,0.0026721039670468782
181,0.0021791077496437,0.003752287144008547,-0.0015731793943648468,0.0015731793943648468
182,0.0156605896916497,0.0031531033658929817,0.012507486325756717,0.012507486325756717
183,0.0,0.003234723322441939,-0.003234723322441939,0.003234723322441939
184,0.0022374990433228,0.0024288342390958763,-0.00019133519577307608,0.00019133519577307608
185,0.0,0.003226397546821643,-0.003226397546821643,0.003226397546821643
186,0.0021928953719759,0.003437412754843548,-0.0012445173828676478,0.0012445173828676478
187,0.0021781336418657,0.003162270695948133,-0.000984137054082433,0.000984137054082433
188,0.0,0.0020926812772867273,-0.0020926812772867273,0.0020926812772867273
189,0.0022137295775651,0.0024071405219675984,-0.00019341094440249824,0.00019341094440249824
190,0.0021892730027839,0.001961166290334662,0.00022810671244923812,0.00022810671244923812
191,0.0,0.0009719704245135519,-0.0009719704245135519,0.0009719704245135519
192,0.0,0.003191672182099449,-0.003191672182099449,0.003191672182099449
193,0.002440437609255,0.0030348914133234766,-0.0005944538040684767,0.0005944538040684767
194,0.0,0.002892430791146002,-0.002892430791146002,0.002892430791146002
195,0.0,0.0032728292381342446,-0.0032728292381342446,0.0032728292381342446
196,0.0044787484736659,0.0028955467686343855,0.0015832017050315147,0.0015832017050315147
197,0.0,0.0038870166361615176,-0.0038870166361615176,0.0038870166361615176
198,0.0021770745724698,0.0025053440113400756,-0.0003282694388702756,0.0003282694388702756
199,0.0,0.003074551006557804,-0.003074551006557804,0.003074551006557804
200,0.0,0.002950502637169773,-0.002950502637169773,0.002950502637169773
201,0.0072413089722295,0.003822845630139937,0.0034184633420895633,0.0034184633420895633
202,0.0,0.003626522012458716,-0.003626522012458716,0.003626522012458716
203,0.0,0.00233708272548599,-0.00233708272548599,0.00233708272548599
204,0.0,0.003781242980831767,-0.003781242980831767,0.003781242980831767
205,0.0,0.0040506589877859055,-0.0040506589877859055,0.0040506589877859055
206,0.0,0.0040898436275374015,-0.0040898436275374015,0.0040898436275374015
207,0.0239999227366672,0.0031670840934868694,0.02083283864318033,0.02083283864318033
208,0.0071593200806683,0.002584640980406544,0.004574679100261756,0.004574679100261756
209,0.0,0.00304452066927223,-0.00304452066927223,0.00304452066927223
210,0.0,0.003493136169696625,-0.003493136169696625,0.003493136169696625
211,0.0,0.00376508763339587,-0.00376508763339587,0.00376508763339587
212,0.0022072702240579,0.002711449057110258,-0.0005041788330523577,0.0005041788330523577
213,0.0,0.0021226699937226135,-0.0021226699937226135,0.0021226699937226135
214,0.0,0.003263261616269686,-0.003263261616269686,0.003263261616269686
215,0.0047855643499528,0.0038203994874614895,0.0009651648624913107,0.0009651648624913107
216,0.0,0.002667364147277643,-0.002667364147277643,0.002667364147277643
217,0.0,0.0033067442433758715,-0.0033067442433758715,0.0033067442433758715
218,0.0,0.003011018845736951,-0.003011018845736951,0.003011018845736951
219,0.0,0.0042721565474287924,-0.0042721565474287924,0.0042721565474287924
220,0.0024229128580134,0.0043757483256723195,-0.0019528354676589194,0.0019528354676589194
221,0.0,0.004386063608909816,-0.004386063608909816,0.004386063608909816
222,0.0,0.0032348154091351947,-0.0032348154091351947,0.0032348154091351947
223,0.0044445636815653,0.003052429400889623,0.0013921342806756773,0.0013921342806756773
224,0.0,0.0034199680992914798,-0.0034199680992914798,0.0034199680992914798
225,0.0087046378029984,0.0035246514531649697,0.005179986349833431,0.005179986349833431
226,0.0023894345645892,0.0024942090300357736,-0.00010477446544657383,0.00010477446544657383
227,0.0022044799290308,0.002414958639487328,-0.0002104787104565283,0.0002104787104565283
228,0.0066640743372799,0.0029078027000556915,0.0037562716372242086,0.0037562716372242086
229,0.0,0.003139412488383885,-0.003139412488383885,0.003139412488383885
230,0.0024318042813455,0.0027686707122457892,-0.0003368664309002893,0.0003368664309002893
231,0.0,0.003821312243326297,-0.003821312243326297,0.003821312243326297
232,0.0,0.005086645553110873,-0.005086645553110873,0.005086645553110873
233,0.0043461531734788,0.003694367282326968,0.0006517858911518322,0.0006517858911518322
234,0.0,0.0034334577071758747,-0.0034334577071758747,0.0034334577071758747
235,0.0120899864747837,0.003171955642916889,0.008918030831866812,0.008918030831866812
236,0.0,0.003511854365190697,-0.003511854365190697,0.003511854365190697
237,0.0,0.0041516889575220345,-0.0041516889575220345,0.0041516889575220345
238,0.0,0.0027891944400831397,-0.0027891944400831397,0.0027891944400831397
239,0.0,0.002799666142032021,-0.002799666142032021,0.002799666142032021
240,0.0,0.0025762214111798997,-0.0025762214111798997,0.0025762214111798997
241,0.0,0.00353423895177218,-0.00353423895177218,0.00353423895177218
242,0.0,0.0031466658400067936,-0.0031466658400067936,0.0031466658400067936
243,0.0043498619334567,0.003241511653630697,0.0011083502798260028,0.0011083502798260028
244,0.0,0.003871153800779424,-0.003871153800779424,0.003871153800779424
245,0.0,0.00258816372115344,-0.00258816372115344,0.00258816372115344
246,0.0,0.0032583718916386513,-0.0032583718916386513,0.0032583718916386513
247,0.0022408584697236,0.0028643270522401795,-0.0006234685825165795,0.0006234685825165795
248,0.002175502182068,0.0021125234366654996,6.297874540250057e-05,6.297874540250057e-05
249,0.0,0.003051800518352945,-0.003051800518352945,0.003051800518352945
250,0.0,0.0003003491960371707,-0.0003003491960371707,0.0003003491960371707
251,0.0,0.0008003318224476533,-0.0008003318224476533,0.0008003318224476533
252,0.0,0.0017609989976239246,-0.0017609989976239246,0.0017609989976239246
253,0.0065888903619249,0.0038962966442794714,0.0026925937176454284,0.0026925937176454284
254,0.0067010031280336,0.003694085146203635,0.003006917981829965,0.003006917981829965
255,0.0022000593174946,0.003392747812062085,-0.001192688494567485,0.001192688494567485
256,0.0,0.003759559962647119,-0.003759559962647119,0.003759559962647119
257,0.0065350023668016,0.003844052675759745,0.002690949691041855,0.002690949691041855
258,0.0,0.0030098997748569667,-0.0030098997748569667,0.0030098997748569667
259,0.002191705914519,0.003732282328327662,-0.001540576413808662,0.001540576413808662
260,0.0,0.004907258277789987,-0.004907258277789987,0.004907258277789987
261,0.0,0.003858358192884834,-0.003858358192884834,0.003858358192884834
262,0.0,0.0021009457461504755,-0.0021009457461504755,0.0021009457461504755
263,0.0,0.003066108899508565,-0.003066108899508565,0.003066108899508565
264,0.0122367980460517,0.0010411907265419425,0.011195607319509759,0.011195607319509759
265,0.0,0.0007991913156055743,-0.0007991913156055743,0.0007991913156055743
266,0.0,0.002487675607260568,-0.002487675607260568,0.002487675607260568
267,0.012265971677205,0.002727091548373607,0.009538880128831393,0.009538880128831393
268,0.0,0.0037089598456443327,-0.0037089598456443327,0.0037089598456443327
269,0.0048683965637152,0.0024416651486375836,0.0024267314150776165,0.0024267314150776165
270,0.0024367761990213,0.003199521371763567,-0.0007627451727422667,0.0007627451727422667
271,0.0,0.0015036447310786886,-0.0015036447310786886,0.0015036447310786886
272,0.0,0.003124452324876115,-0.003124452324876115,0.003124452324876115
273,0.0,0.0022700406173879724,-0.0022700406173879724,0.0022700406173879724
274,0.0047714366632584,0.0020312656687606783,0.0027401709944977217,0.0027401709944977217
275,0.0,0.0025094584148551394,-0.0025094584148551394,0.0025094584148551394
276,0.0,0.0018614252478699436,-0.0018614252478699436,0.0018614252478699436
277,0.0,0.0024813708697632554,-0.0024813708697632554,0.0024813708697632554
278,0.0,0.001066568658744816,-0.001066568658744816,0.001066568658744816
279,0.0,0.0020629294458979442,-0.0020629294458979442,0.0020629294458979442
280,0.0047907539412867,0.003725418561134569,0.0010653353801521308,0.0010653353801521308
281,0.0024476488781198,0.0018000081279978914,0.0006476407501219087,0.0006476407501219087
282,0.0,0.002212678893610441,-0.002212678893610441,0.002212678893610441
283,0.0,0.0024680387369586743,-0.0024680387369586743,0.0024680387369586743
284,0.0,0.002031788135688847,-0.002031788135688847,0.002031788135688847
285,0.0,0.001844221185027349,-0.001844221185027349,0.001844221185027349
286,0.0048258518065386,0.0018539396409067276,0.002971912165631872,0.002971912165631872
287,0.0,0.0022008164132936436,-0.0022008164132936436,0.0022008164132936436
288,0.0,0.0025060210656487744,-0.0025060210656487744,0.0025060210656487744
289,0.0,0.002371293082001233,-0.002371293082001233,0.002371293082001233
290,0.0,0.0029766382643520097,-0.0029766382643520097,0.0029766382643520097
291,0.0,0.0023954026400971468,-0.0023954026400971468,0.0023954026400971468
292,0.0023937848290876,0.0017378201035302854,0.0006559647255573147,0.0006559647255573147
293,0.0047925556278778,0.002347101964273393,0.0024454536636044064,0.0024454536636044064
294,0.0024354507544016,0.001830506277896059,0.0006049444765055408,0.0006049444765055408
295,0.0,0.002155412717259469,-0.002155412717259469,0.002155412717259469
296,0.0,0.00105696380223032,-0.00105696380223032,0.00105696380223032
297,0.0,0.0029881558572467473,-0.0029881558572467473,0.0029881558572467473
298,0.0043514615044499,0.002651300125794129,0.0017001613786557712,0.0017001613786557712
299,0.0,0.0025811450984409446,-0.0025811450984409446,0.0025811450984409446
300,0.0,0.002162880748621707,-0.002162880748621707,0.002162880748621707
301,0.0021848266645565,0.0027187410638010007,-0.0005339143992445007,0.0005339143992445007
302,0.0021832142888519,0.0032108151771465558,-0.0010276008882946558,0.0010276008882946558
303,0.0022247289590775,0.002659240327391339,-0.0004345113683138389,0.0004345113683138389
304,0.0,0.0030899579665139535,-0.0030899579665139535,0.0030899579665139535
305,0.0,0.004574733110691239,-0.004574733110691239,0.004574733110691239
306,0.0022227290819726,0.003571094004928312,-0.0013483649229557122,0.0013483649229557122
307,0.0043474647807241,0.003362531990316461,0.0009849327904076386,0.0009849327904076386
308,0.0,0.003706377888542439,-0.003706377888542439,0.003706377888542439
309,0.0,0.0029179174895842147,-0.0029179174895842147,0.0029179174895842147
310,0.0065527516282994,0.004405937171082011,0.0021468144572173893,0.0021468144572173893
311,0.0,0.0036647972300926954,-0.0036647972300926954,0.0036647972300926954
312,0.0,0.0023590019008583466,-0.0023590019008583466,0.0023590019008583466
313,0.0,0.0036726878176192163,-0.0036726878176192163,0.0036726878176192163
314,0.0,0.002998717232935777,-0.002998717232935777,0.002998717232935777
315,0.004380398378283,0.004054224619974174,0.00032617375830882624,0.00032617375830882624
316,0.0,0.0033915364476686583,-0.0033915364476686583,0.0033915364476686583
317,0.0,0.003102001978430084,-0.003102001978430084,0.003102001978430084
318,0.0073659093266936,0.002712068573385358,0.0046538407533082415,0.0046538407533082415
319,0.0022026334100044,0.003123856907586338,-0.000921223497581938,0.000921223497581938
320,0.0022325840475805,0.003679012153999683,-0.001446428106419183,0.001446428106419183
321,0.0022204351516776,0.0035896296182581088,-0.0013691944665805088,0.0013691944665805088
322,0.0,0.0025847585064488563,-0.0025847585064488563,0.0025847585064488563
323,0.0,0.003442825475761208,-0.003442825475761208,0.003442825475761208
324,0.0,0.0035671590694971783,-0.0035671590694971783,0.0035671590694971783
325,0.0,0.003016968426058886,-0.003016968426058886,0.003016968426058886
326,0.0043980160257686,0.003216010643842037,0.0011820053819265632,0.0011820053819265632
327,0.0024125042473666,0.004479084271870813,-0.0020665800245042126,0.0020665800245042126
328,0.0,0.0025201389554702957,-0.0025201389554702957,0.0025201389554702957
329,0.0024299851365094,0.003686379873370456,-0.0012563947368610558,0.0012563947368610558
330,0.0022212091958954,0.0039300908830244684,-0.0017088816871290683,0.0017088816871290683
331,0.0048952977562397,0.0029162811053496246,0.0019790166508900755,0.0019790166508900755
332,0.0,0.0036457519139230544,-0.0036457519139230544,0.0036457519139230544
333,0.0021787351938066,0.0025517232938221434,-0.00037298810001554347,0.00037298810001554347
334,0.0,0.0030996162960958834,-0.0030996162960958834,0.0030996162960958834
335,0.0,0.002631750069270163,-0.002631750069270163,0.002631750069270163
336,0.0,0.0031067957649035553,-0.0031067957649035553,0.0031067957649035553
337,0.0086994954467681,0.003267952633105812,0.005431542813662288,0.005431542813662288
338,0.0,0.0034162948717182014,-0.0034162948717182014,0.0034162948717182014
339,0.0,0.0037621100939824945,-0.0037621100939824945,0.0037621100939824945
340,0.0,0.004058867726615102,-0.004058867726615102,0.004058867726615102
341,0.0,0.0035598274223024584,-0.0035598274223024584,0.0035598274223024584
342,0.0109444848164541,0.0031850677694576996,0.0077594170469964,0.0077594170469964
343,0.0,0.0027332722008031178,-0.0027332722008031178,0.0027332722008031178
344,0.0,0.003772195151893616,-0.003772195151893616,0.003772195151893616
345,0.0,0.0035794824368812427,-0.0035794824368812427,0.0035794824368812427
346,0.0,0.003473724973990863,-0.003473724973990863,0.003473724973990863
347,0.0,0.003530959329952899,-0.003530959329952899,0.003530959329952899
348,0.0022028091356744,0.00024801752304625405,0.001954791612628146,0.001954791612628146
349,0.0,0.0008531138044388263,-0.0008531138044388263,0.0008531138044388263
350,0.0,0.0013732878226849438,-0.0013732878226849438,0.0013732878226849438
351,0.0,0.00029076526333892007,-0.00029076526333892007,0.00029076526333892007
352,0.0,0.002508716841241006,-0.002508716841241006,0.002508716841241006
353,0.0022136704169895,0.0022307693583863333,-1.709894139683343e-05,1.709894139683343e-05
354,0.0,0.0030269148415722285,-0.0030269148415722285,0.0030269148415722285
355,0.0022362909068002,0.003425147784336082,-0.001188856877535882,0.001188856877535882
356,0.0,0.002666816091387641,-0.002666816091387641,0.002666816091387641
357,0.0,0.002036240318701952,-0.002036240318701952,0.002036240318701952
358,0.0,0.0014676913318462635,-0.0014676913318462635,0.0014676913318462635
359,0.0,0.0013617942732166415,-0.0013617942732166415,0.0013617942732166415
360,0.0,0.0014944965979323019,-0.0014944965979323019,0.0014944965979323019
361,0.0,0.001560196044978193,-0.001560196044978193,0.001560196044978193
362,0.0,0.001550235960319672,-0.001550235960319672,0.001550235960319672
363,0.0,0.002103854763320312,-0.002103854763320312,0.002103854763320312
364,0.0,0.0010760779963539728,-0.0010760779963539728,0.0010760779963539728
365,0.0,0.0017806344132112015,-0.0017806344132112015,0.0017806344132112015
366,0.0,0.0016437087649163163,-0.0016437087649163163,0.0016437087649163163
367,0.0,0.003061151978619805,-0.003061151978619805,0.003061151978619805
368,0.0,0.0026200417558753164,-0.0026200417558753164,0.0026200417558753164
369,0.0,0.0015576245406415095,-0.0015576245406415095,0.0015576245406415095
370,0.0,0.0025006843435030224,-0.0025006843435030224,0.0025006843435030224
371,0.0,0.0027416116535390568,-0.0027416116535390568,0.0027416116535390568
372,0.0,0.003908362247781435,-0.003908362247781435,0.003908362247781435
373,0.0,0.003766788077949691,-0.003766788077949691,0.003766788077949691
